species	SeqCRZa_100	SeqCRZa_101	SeqCRZa_102	SeqCRZa_103	SeqCRZa_104	SeqCRZa_105	SeqCRZa_106	SeqCRZa_107	SeqCRZa_108	SeqCRZa_10	SeqCRZa_11	SeqCRZa_12	SeqCRZa_13	SeqCRZa_14	SeqCRZa_15	SeqCRZa_16	SeqCRZa_17	SeqCRZa_18	SeqCRZa_19	SeqCRZa_1	SeqCRZa_20	SeqCRZa_21	SeqCRZa_22	SeqCRZa_23	SeqCRZa_24	SeqCRZa_25	SeqCRZa_26	SeqCRZa_27	SeqCRZa_28	SeqCRZa_29	SeqCRZa_2	SeqCRZa_30	SeqCRZa_31	SeqCRZa_32	SeqCRZa_33	SeqCRZa_34	SeqCRZa_35	SeqCRZa_36	SeqCRZa_37	SeqCRZa_38	SeqCRZa_39	SeqCRZa_3	SeqCRZa_40	SeqCRZa_41	SeqCRZa_42	SeqCRZa_43	SeqCRZa_44	SeqCRZa_45	SeqCRZa_46	SeqCRZa_47	SeqCRZa_48	SeqCRZa_49	SeqCRZa_4	SeqCRZa_50	SeqCRZa_51	SeqCRZa_52	SeqCRZa_53	SeqCRZa_54	SeqCRZa_55	SeqCRZa_56	SeqCRZa_57	SeqCRZa_58	SeqCRZa_59	SeqCRZa_5	SeqCRZa_60	SeqCRZa_61	SeqCRZa_62	SeqCRZa_63	SeqCRZa_64	SeqCRZa_65	SeqCRZa_66	SeqCRZa_67	SeqCRZa_68	SeqCRZa_69	SeqCRZa_6	SeqCRZa_70	SeqCRZa_71	SeqCRZa_72	SeqCRZa_73	SeqCRZa_74	SeqCRZa_75	SeqCRZa_76	SeqCRZa_77	SeqCRZa_78	SeqCRZa_79	SeqCRZa_7	SeqCRZa_80	SeqCRZa_81	SeqCRZa_82	SeqCRZa_83	SeqCRZa_84	SeqCRZa_85	SeqCRZa_86	SeqCRZa_87	SeqCRZa_88	SeqCRZa_8	SeqCRZa_90	SeqCRZa_91	SeqCRZa_92	SeqCRZa_93	SeqCRZa_94	SeqCRZa_95	SeqCRZa_96	SeqCRZa_97	SeqCRZa_98	SeqCRZa_99	SeqCRZa_9
Lachnospiraceae_bacterium_2_1_58FAA	0.00652	0.03526	0.00341	0.06166	0.00148	0	0	0	0	0.00079	0	0	0	0	0.08161	0	0.00094	0	0.08752	0	0	0.02343	0.01105	0.00669	0	0	0.07177	0.01956	0.03136	0	0	0	0	0	0.00338	0.00728	0.063	0	0	0	0.00543	0	0	0	0	0.00109	0.00201	0	0	0	0	0	0	0	0	0	0.00339	0.00163	0	0	0.03089	0	0	0.01448	0.04588	0	0.00645	0	0	0	0.00052	0	0	0	0	0.0676	0	0	0.01808	0.11435	0	0	0.00504	0	0	0	0.03377	0	0.2069	0.07929	0	0	0	0.00063	0.19434	0.00551	0.02592	0	0.01542	0	0.25126	0	0.01292	0.00488	0.01732	0	0.01679
Lachnospiraceae_bacterium_3_1_46FAA	0	0.12833	0	0.25629	0.00811	0.10377	0.05942	0	0.00162	0.68588	0	0	0	0	0.0301	0.01403	0	0	0.01844	0	0	0.01397	0.01596	0	0	0.13072	0.00297	0.01803	0	0.00492	0.00986	0.02295	0	0.00382	0.00406	0	0	0	0.06506	0	0.05919	0	0.05885	0.02915	0	0.08474	0.04392	0	0.00599	0	0	0	0.00715	0	0	0.02139	0.00863	0.0109	0	0.01344	0.04735	0	0.88793	0	0.05815	0.17034	0.10758	0.0111	0.0337	0	0.08	0.03596	0.01776	0	0	0.01295	0	0.01101	0	0.17013	0.2316	0.03611	0	0.02396	0.00458	0.01436	0.01253	0	0.16741	0	0	0.00241	0.00127	0.10638	0	0.31411	0	0	0.25255	0.00184	0.12508	0.00798	0.11606	0.02927	0.00277	0	0
Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.0174	0	0.00771	0.00185	0.06247	0	0.1995	0	0.00138	0	0	0	0	0	0	0	0.00016	0	0.08593	0.04858	0	0.05435	0.00381	0	0	0	0	0	0.00432	0	0	0.02937	0	0.0041	0	0	0	0.59324	0	0.01377	1.84352	0	0.28006	0	0	0	0	0	0	1.10419	0	0	0	0.63993	0	0	0.0767	0	0	0.006	0.03782	0	0	0.02522	0	1.02151	0.01102	0.35846	0	0	0.02264	0	0.29035	0	0	0.00407	0	6.48836	0	0.04137	0	0	0	0.18435	0	0	0.00467	0	0	0	0.00284	0.04473	0	0.09341	0.09996	0	0	0.56167	0	0	0.12287	0.01036	0.19301	0	0.02455	0	0
Lachnospiraceae_bacterium_4_1_37FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01251	0	0	0	0	0	0	0	0.01257	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_5_1_57FAA	0	0	0	0	0.01223	0	0.02784	0	0.01034	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144	0	0	0	0	0	0	0	0	0	0	0	0.00417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02807	0	0.00229	0	0	0	0.00779	0	0	0.02235	0	0.00078	0	0	0	0
Lachnospiraceae_bacterium_5_1_63FAA	0.25508	0.01175	0	0.40971	0.07931	0.04591	0.00493	0.00621	0.33939	0	0.00508	0	0.0168	0.00868	0.01436	0.0014	0.01921	0	0.05812	0	0.00492	0.07041	0.02925	0.00208	0.00214	0.05092	0.00396	0.02872	0.01621	0.00452	0	0	0	0.01427	0.00478	0	0	0	0	0.0015	0	0	0.01193	0	0.01806	0.0061	0.00616	0	0	0.06397	0	0	0	0.0141	0.00685	0	0.00251	0.02373	0.01775	0.00378	0	0	0.0105	0.00152	0	0.0034	0.00739	0.00602	0	0	0.00454	0.00677	0.00671	0	0.00564	0.00173	0	0.00704	0.00219	0.00362	0	0	0	0	0.02124	0	0	0.00326	0.17546	0	0.08951	0.0315	0.10834	0	0.0438	0	0.02016	0.45673	0.18045	0.04564	0.74443	0.536	0.20868	0.00709	0.02715	0.00245	0.0021
Lachnospiraceae_bacterium_7_1_58FAA	0.00433	0.00319	0.09759	0	0.02757	0.01864	0.02519	0	0.00725	0	0.01795	0.00726	0.00981	0.01118	0.00761	0	0.00059	0.01272	0.00263	0.00039	0.00344	0	0.00184	0.00993	0	0.00401	0.00095	0.11207	0.00029	0.01332	0	0.02097	0.07089	0.01749	0.00165	0	0	0.02298	0	0.00067	0.04454	0.00344	0.0194	0.00059	0.00174	0.00934	0	0.05465	0	0.02146	0.00614	0.00182	0.00739	0.01143	0.00965	0.00509	0.0135	0	0.01573	0.01832	0.01176	0	0.01065	0.00729	0.0107	0.02334	0.14497	0.02753	0.00085	0	0	0.00975	0.01172	0	0	0	0	0.05471	0.03955	0.00587	0.00031	0.00936	0.00764	0.00031	0.00976	0	0.00815	0.12237	0.00632	0.08381	0.02934	0.11971	0.00082	0.10298	0.02509	0.00059	0	0.0481	0.31982	0.02745	0.11737	0.03483	0.00359	0.0374	0.03596	0.00467	0.00486
Lachnospiraceae_bacterium_8_1_57FAA	0.16528	0.04121	0	0	0.0178	0	0	0.01915	0.02586	0.11404	0.10293	0.06114	0	0	0	0	0.04216	0.10308	0	0	0	0	0.04417	0.01781	0.03271	0	0.01381	0.02872	0.15837	0	0.05385	0	0.15152	0	0	1.20016	0.0183	0.01274	0.03805	0.07157	0.01241	0.11829	0.11038	0	0	0	0.07408	0	0.01268	0.1179	0	0	0.05947	0	0.04709	0.02341	0.02457	0	0.04064	0.07182	0	0	0.05735	0.00787	0.12665	0	0	0	0.07525	0.07441	0	0	0	0	0.03946	0.05309	0	0.09817	0.21908	0	0.04055	0	0.57399	0.86296	0	0.0133	0	0.02369	0	0	0	0	0	0	0	1.65641	0	0	0	0.04217	0	0	0	0	0.30224	0	0
Lachnospiraceae_bacterium_9_1_43BFAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1155	0.00047	0.0209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_sinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_hominis	0.34937	3.95909	0	0.31135	0	0.12093	0.49228	0.24426	0	1.77504	0.41104	0.30772	1.61901	0.01349	0.38946	0.32094	0.02248	0.01539	0.12033	0.01373	0.01275	0.08247	0.10919	0.06233	2.21748	0.2974	0.35024	2.02481	0.28348	0.17998	0.02578	1.48098	1.67617	0.04512	0.02257	0.6008	0.00542	0	0	0.20793	0.08186	0.61182	0.06485	0	0.00127	0.73858	0.06274	0.2064	0.27432	1.39578	0	0.19092	0.0917	0.0288	0.36171	0.37143	0.12761	0.33799	0.06456	0.46392	0.07584	0	0	0.20399	0.00683	0	0.15421	0.0068	0.03834	0.23385	0.21484	0.28353	0.04666	0.0086	0	0.57971	0.01433	0	0.0199	0.0601	0.03527	0	0.56704	0.12453	0.06977	0.45519	0.23986	0.15417	0.06469	0	0	0	0	0	0.27299	0.29639	0.06822	0.08626	2.15968	0.35368	0.25191	1.62628	10.10057	0.16066	0.38948	0.67533	4.37324
Roseburia_intestinalis	0.58902	0	0	0.0193	1.83485	0.32297	0	0	0	0.68016	0.04426	0.60535	0.0254	0.02883	2.40308	3.0726	0.80559	0.08661	0.15653	0.16033	0.05274	0.31571	1.7436	9.8365	1.56054	11.11767	0.0195	0	0.00974	0.21525	0.64622	0.00445	3.42989	0	0.14063	0.18919	5.63485	0	0.17996	0.28842	0.07136	0.79457	0	0.26288	0.0306	0.62738	0	0	0.03805	0.03634	0.28424	1.05404	1.19691	0.63653	1.55352	0.7688	0.64562	0	0.00737	0.00624	0.73322	0	0	0	0.10133	0	0.46792	0	0.38837	0.15789	0.34095	0.88902	1.25618	0.2328	0.51003	0	0.10936	0	1.13515	0.83287	4.10791	0	0.76744	0.65028	1.30261	0	0.69578	0	0	0	0	0	0	0	0.0102	0.37415	0	0.02624	1.00918	2.22243	0	0	0	8.71089	0.27333	0.39432	0.84312
Roseburia_inulinivorans	0.00198	0.37949	2.75541	0.01521	2.14125	1.36382	0.4768	2.0206	0.17174	0.59169	5.18823	2.50109	1.40193	1.40205	7.03963	2.27739	2.15384	0.00876	0.16444	0.49609	1.53893	0.57126	5.82861	3.49634	0.61471	4.98513	6.2072	1.7959	0.5958	0.28379	0.60295	0.36565	1.55507	0.3569	0.23118	0.63535	1.94776	0.0953	0.92882	2.58535	0.26025	1.3907	0.00041	0.53493	0.44035	0.63084	0.10645	0.84019	0.1082	0.63861	0.41948	1.35866	1.3769	7.32242	1.30643	4.07967	0.51074	0.86804	3.5374	3.71917	3.79451	1.09729	0.03151	0.07811	4.39965	0.23768	4.32302	0	3.72833	1.55152	0.07438	0.1673	1.59307	0.02893	4.30434	0.66425	0.27823	0.00349	0.85176	0.11023	4.93785	0.44582	2.9338	2.22837	0.55518	1.14629	1.63902	1.89056	0	0	0	0	0.85496	0	1.41008	4.47213	10.51418	0	8.67432	0.23277	0	0.08531	1.42035	8.05076	0.26066	0.0508	2.46144
Roseburia_unclassified	0	0	0	0.34599	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1661	0	0	0	0	0	0	0	0	0	0	0	0.00799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10087	0	0	0	0	0.01413	0	0	0	0.17557	0	0	0	0	0	0.0142	0	0	0	0.74636	0	0	0	0	0	0	1.37756	0	0.00761	0.00111	0	0.00701	0	0	0	0	0	0.25253	0.01044	0	0	0	0	0	0
Stomatobaculum_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter_sp_KLE_1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18212	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter_unclassified	0.20746	0.68511	0.25369	0.07631	1.46988	0.60058	3.73077	0.37784	0.21583	0.08801	0.04501	0.03027	0.14782	0.07126	0.0634	0.01635	0.16493	0.4137	0.48124	0	0.03385	0.03383	0.12459	0.03834	0.00148	0.077	0.34476	0.05143	0.06405	0.01407	0.02475	0.1823	0.02251	2.0306	0.10262	0	0	0.43833	0.00084	0.55649	0.17759	0.2944	0.61224	0.02159	0.03737	0.08105	0.10645	0.44021	0.0088	0.00564	0.00043	0.00331	0.04673	0.19522	0.06548	0.00561	0.38891	0	0.01109	0.03291	0.01037	0.1853	0.19865	1.2036	0.03528	0.02895	0.78847	0.659	0.07433	0.05803	0.01404	1.30254	0.07097	0	0	0.01275	1.05982	1.71186	0.02351	0.30755	0.01766	0.00358	0.0383	0.20138	0.0344	0.04342	0.96467	0.16753	0	0	0	0.88698	0	0	5.33086	0.0234	1.33486	2.48462	0.11023	0.75581	2.81197	0.46884	0.76831	0.4304	0.44394	1.36666	0.05503
Filifactor_alocis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bartlettii	0.09936	0	0.11355	0.04759	0.31582	0.02491	0.04529	0	0.06333	0	0	0.03307	0	0.01891	0	0	0.0027	0	0	0	0.05328	0	0	0.00107	0	0	0.0719	0	0.06194	0	0.01494	0.02516	0.00654	0	0	0	0.0508	0	0	0	0	0	0	0	0	0	0	0.00733	0.00091	0	0	0.17182	0	0.00492	0	0	0	0	0.00233	0	0	0	0	0	0	0.12796	0	0.00492	0.04732	0	0	0.01568	0.04742	0	0	0.00389	0	0	0.0024	0.02676	0.01514	0.05798	0	0	0.04221	0	0	0	0.43329	0	0.20298	0.08701	0	0.38678	0.08217	0	0.03937	0.152	0.08034	0	0.30541	0.00299	0.08239	0.42869	0.0497	0.09874	0
Clostridium_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01823	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptostreptococcaceae_noname_unclassified	0.01207	0	0	0	0	0.02702	0	0	0	0.01562	0.01879	0.05623	0.02532	0	0.04139	0	0.03426	0.01882	0	0.0845	0	0	0.00968	0.01844	0	0.01378	0	0.07341	0	0	0	0.00043	0.04089	0.01042	0.01501	0	0.26996	0.02792	0.04169	0.01568	0.02719	0	0	0.02833	0.02962	0	0	0.03298	0.11022	0.02153	0.12198	0	0.10424	0.05283	0	0.02564	0	0.016	0	0	0.02247	0	0	0	0.03964	0	0.06803	0	0.05572	0.01165	0.06095	0	0	0	0.90776	0.01065	0.01765	0.07682	0	0	0	0	0.01534	0.01432	0	0	0.05843	0	0	0	0	0	0	0	0	0.01364	0.00248	0	0	0.01476	0	0.05133	0	0	0	0.19613	0.04379
Peptostreptococcus_anaerobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptostreptococcus_stomatis	0	0	0.00161	0	0	0	0.00344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02674	0	0	0	0	0	0	0	0	0
Peptostreptococcus_unclassified	0	0	0.00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis	0.0391	0.05883	0.04991	0.00466	0.04832	0.01654	0.12747	0	0.03634	0	0	0	0.00135	0	0.00139	0	0.00099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0.18029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00685	0	0.00022	0	0	0	0	0	0	0	0	0	0.01263	0	0.00307	0	0	0	0	0	0	0	0	0	0	0	0.00901	0	0.1173	0.01378	0	0	0.10332	0.00173	0.01522	0	0.00797	0	0	0.00635	0	0
Anaerotruncus_unclassified	0	0	0.01682	0	0.02546	0.01089	0	0	0	0	0	0.01608	0.01711	0	0	0	0.01399	0	0.01003	0	0	0	0	0	0	0	0.03188	0	0	0	0	0	0	0.01609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05175	0.01484	0.00791	0	0	0	0	0	0	0	0	0	0	0	0.01056	0	0	0	0.01064	0.01652	0	0	0.00701	0	0	0	0.00068	0	0	0.03623	0	0	0	0	0	0	0	0	0	0.00214	0.06417	0
Faecalibacterium_prausnitzii	21.11486	11.29072	36.68184	20.8712	17.30467	19.79809	5.05648	24.66851	18.48547	13.64494	29.78975	15.58961	15.98733	29.47493	15.04767	9.48335	12.07327	15.87251	22.09615	3.06774	36.08935	12.5683	8.36366	13.07654	28.0459	24.122	35.1492	19.84722	36.76321	10.54597	16.2751	33.94562	20.39301	7.82181	9.75367	26.01425	8.40287	1.27645	14.42151	19.293	7.25422	9.89008	11.41004	17.07198	9.68944	7.88617	17.29739	45.38419	10.41614	5.7997	4.23792	8.4414	12.87381	18.94486	11.42261	16.76682	23.61229	20.03804	33.6907	21.22804	27.01524	17.98653	39.05923	13.13429	24.53878	15.9426	18.63236	2.97515	24.34846	22.46547	21.17484	17.79451	32.82902	8.64792	17.77298	24.9708	10.08884	9.96003	19.75393	12.98407	19.12707	19.95678	22.38624	18.26411	25.56725	19.00312	24.32338	7.28047	19.00726	0.03855	0	4.77042	11.24914	0.1069	23.64911	22.58548	24.33144	2.38012	17.47133	11.02704	7.91026	20.06826	26.53654	20.40306	31.11086	22.12232	16.64664
Ruminococcaceae_bacterium_D16	0.01016	0	0	0.00453	0.76097	0.0053	2.07875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0.0262	0	0	0.49278	0	0	0	0	0	0
Ruminococcus_albus	0	0	0	0.00034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041	0	0.00029	0
Ruminococcus_bromii	0	0	0	7.48975	15.71073	0.14769	5.86604	0	1.05842	0	0	0.20843	0.30203	0	0	0.17685	5.05782	6.05469	0	0	0	0	2.55382	1.09394	0	6.67664	2.61425	0	0	0.13217	0	0.37862	0.3702	0	0	0	0	0.46133	0	0	0.56032	0	0.21413	1.09127	0.03372	0.44823	0.06305	0.28458	0	3.98975	0	0.78477	1.29104	0	1.408	3.0896	0	0	0.43248	0.69174	0.09694	0.4541	0.56728	1.18029	0.02686	0	0	10.60117	1.07269	0	0	13.12284	4.19495	1.33074	0.12023	0.05563	0.35319	1.1131	0	4.4728	0.72538	0	8.67563	0.10659	2.13194	0	1.30071	10.38307	0	0	0	0	0	0.01863	8.5989	1.79678	0	0	16.17041	1.48963	2.97137	0	0	2.54877	5.12463	6.24611	0
Ruminococcus_callidus	0.68812	0.0934	0	0.14737	0.02122	0.00541	0	0	0	0	0.00427	0.15649	0.10086	0.00116	0.18748	0.12601	0	0	0	0	0.00049	0.0025	0	0.00068	0	0.05697	1.70999	0	0	0.00669	0.11055	0.20301	0.01867	0.0067	0	0.11235	0	0	1.86309	0.04237	0	0.06491	0	0	0.02117	0.02521	0.01001	0.00712	0.00169	0.4518	0.05778	0.47665	0.0703	0	0.02632	0.28905	0.02145	0.08915	0.22944	0.06407	0.05599	0	0.00611	0.07608	0.08194	0	0.04525	0.00931	0.70834	0.05804	1.27702	0.18851	0	0.00297	0	0.0116	0.00406	0.01526	0.00254	0.00255	0.19483	0	0.00036	0.09036	0	0	0.19928	0	0	0	0	0	0.00069	0	0	0.43407	0	0	0	0	0	0	0	0.01346	1.04373	0.00517	0.01004
Ruminococcus_champanellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46748	0	0	0	1.19531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_flavefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_lactaris	0	0	0	0	0	0	0	0	0.83888	0	0	0	0	0.48952	0	0	0	0	0.63788	0	0.5971	1.24939	0	0	0.01045	3.05701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05979	0	0	0	0.08031	0.05318	0	0	0	0	0	0	0	0	0.19306	0	0	0	0	0	0	0	0.88164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30395	0	0.46886	0	0.15801	0	0	0	0	0.28569	0	0	0	0	0	0	0.55787	0	0	0	0	0	0	0	0
Ruminococcus_sp_5_1_39BFAA	0	0.6457	3.37494	0	0	0	0	0	1.0165	0	0.78853	0	0	0	0.59288	0	0.24259	0	0	0	0.25453	0.40642	0.21979	0.34593	1.6169	0.42754	0	0.32605	0	0	0	0	0	0.20125	0	0	0	0	0	0.40493	0	0	0.34422	0.38992	0	0	0	0	0	0	0	0	0	0	0	0.35398	0	0	0.66802	0	0	0	0	0	0	0.35815	0	0.40069	0	0	0	0	0	0	0	0	0	0.32883	0	0	0	0	0	0	0	0	0	0	1.1428	0.55195	0	0	1.50808	0	0	0	0	4.39453	0.8332	0	0	1.39373	0	0	0.51999	0.34613	0
Ruminococcus_sp_JC304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25581	0	0	0	0	0	0	0	0	0.31023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subdoligranulum_sp_4_3_54A2FAA	0	0	0	0.42858	0.32772	0	1.12856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27967	0	0	0	0	0	0	0.24275	0	0	0	0	0	0	0	0	0	0	0	0.75573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86502	1.02688	1.85402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39596	0	2.65223	0	0	0	0	0	0.42016	0	1.12449	0	0	0.29296	0	0
Subdoligranulum_unclassified	14.82064	5.92613	0.23661	9.12823	1.9216	2.25972	3.863	4.08701	3.8022	2.30698	21.20248	0.93675	2.74707	1.02228	1.16465	0.19933	0.60552	2.04204	18.88031	0.88117	1.23311	9.8681	1.19664	0.95406	2.36241	1.54637	2.4343	1.42674	5.89045	3.25599	2.09437	3.84613	2.42557	5.06973	0.92785	3.56253	0.1543	4.03813	0.35706	6.47869	4.95122	0.67568	5.6655	4.33216	0.23161	3.63135	28.43426	1.04598	1.27265	6.00752	0.106	2.93196	0.45288	2.16135	1.82913	3.72757	6.49513	1.10817	1.84984	8.88467	4.31211	1.29253	4.85131	11.78853	0.95964	5.95406	12.916	22.74993	1.57593	1.72026	3.0744	2.6735	4.66157	1.06799	0.21464	5.0358	26.85082	1.21302	7.04976	0.57036	0.68021	0.64058	3.39657	7.06283	2.888	0.33761	3.58343	3.44237	0.79961	0.01276	0.89536	1.48378	1.57362	3.02995	7.33924	1.22625	0.06443	6.4928	3.23705	7.20412	1.3183	6.87171	1.43945	0.90343	3.39583	8.40045	3.12753
